ID,Parameter_ID,Name,Description,Number,icon,color,abbr
309-3,309,Many,,3,pie-100-FF7F00.png,FF7F00,
309-4,309,Some,,4,pie-100-FFFF00.png,FFFF00,
309-5,309,Virtually none,,5,pie-100-FFFFFF.png,FFFFFF,
310-1,310,Widespread,,1,pie-100-FF0000.png,FF0000,
310-2,310,Limited,,2,pie-100-FFFF00.png,FFFF00,
310-3,310,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
310-4,310,Not applicable (because the language is not a pidgin),,4,pie-100-808080.png,808080,
311-1,311,Quickly,,1,pie-100-FF0000.png,FF0000,
311-2,311,Slowly,,2,pie-100-FFFF00.png,FFFF00,
311-3,311,Not at all,,3,pie-100-FFFFFF.png,FFFFFF,
312-1,312,Widespread,,1,pie-100-FF0000.png,FF0000,
312-2,312,Limited,,2,pie-100-FFFF00.png,FFFF00,
312-3,312,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
312-4,312,Not applicable (because the language is not currently spoken),,4,pie-100-808080.png,808080,
313-1,313,Less than 100 speakers or extinct,,1,pie-100-FFFFFF.png,FFFFFF,
313-2,313,"Less than 1,000 speakers",,2,pie-100-FFFF00.png,FFFF00,
313-3,313,"Less than 10,000 speakers",,3,pie-100-FF7F00.png,FF7F00,
313-4,313,"Less than 100,000 speakers",,4,pie-100-FF0000.png,FF0000,
313-5,313,"Less than 1,000,000 speakers",,5,pie-100-964B00.png,964B00,
313-6,313,"More than 1,000,000 speakers",,6,pie-100-000000.png,000000,
314-1,314,(Near-) exclusively,,1,pie-100-0000FF.png,0000FF,
314-2,314,Predominantly,,2,pie-100-ADD8E6.png,ADD8E6,
314-3,314,Used to the same extent by both genders,,3,pie-100-FFFFFF.png,FFFFFF,
315-1,315,Widespread,,1,pie-100-FF0000.png,FF0000,
315-2,315,Limited,,2,pie-100-FFFF00.png,FFFF00,
315-3,315,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
315-4,315,Not applicable (because no radio/TV station exists),,4,pie-100-808080.png,808080,
316-1,316,Widespread,,1,pie-100-FF0000.png,FF0000,
316-2,316,Limited,,2,pie-100-FFFF00.png,FFFF00,
316-3,316,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
316-4,316,Not applicable (because no radio/TV station exists),,4,pie-100-808080.png,808080,
317-1,317,Widespread,,1,pie-100-FF0000.png,FF0000,
317-2,317,Limited,,2,pie-100-FFFF00.png,FFFF00,
317-3,317,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
318-1,318,Widespread,,1,pie-100-FF0000.png,FF0000,
318-2,318,Limited,,2,pie-100-FFFF00.png,FFFF00,
318-3,318,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
318-4,318,Not applicable (because there are virtually no printed works),,4,pie-100-808080.png,808080,
319-1,319,Widespread,,1,pie-100-FF0000.png,FF0000,
319-2,319,Limited,,2,pie-100-FFFF00.png,FFFF00,
319-3,319,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
319-4,319,Not applicable (because no newspapers exist),,4,pie-100-808080.png,808080,
320-1,320,Widespread,,1,pie-100-FF0000.png,FF0000,
320-2,320,Limited,,2,pie-100-FFFF00.png,FFFF00,
320-3,320,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
320-4,320,Not applicable (because no newspapers exist),,4,pie-100-808080.png,808080,
321-1,321,Widespread,,1,pie-100-FF0000.png,FF0000,
321-2,321,Limited,,2,pie-100-FFFF00.png,FFFF00,
321-3,321,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
321-4,321,Not applicable (because there are no such offices in the relevant area),,4,pie-100-808080.png,808080,
322-1,322,Widespread,,1,pie-100-FF0000.png,FF0000,
322-2,322,Limited,,2,pie-100-FFFF00.png,FFFF00,
322-3,322,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
322-4,322,Not applicable (because there is no court in the relevant area),,4,pie-100-808080.png,808080,
323-1,323,Widespread,,1,pie-100-FF0000.png,FF0000,
323-2,323,Limited,,2,pie-100-FFFF00.png,FFFF00,
323-3,323,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
323-4,323,Not applicable (because no parliament or similar legislative body exists),,4,pie-100-808080.png,808080,
324-1,324,Widespread,,1,pie-100-FF0000.png,FF0000,
324-2,324,Limited,,2,pie-100-FFFF00.png,FFFF00,
324-3,324,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
324-4,324,Not applicable (because there are no schools in the area),,4,pie-100-808080.png,808080,
325-1,325,Widespread,,1,pie-100-FF0000.png,FF0000,
325-2,325,Limited,,2,pie-100-FFFF00.png,FFFF00,
325-3,325,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
325-4,325,Not applicable (because there is no access to electronic media in the area),,4,pie-100-808080.png,808080,
326-1,326,The main lexifier language,,1,pie-100-FF0000.png,FF0000,
326-2,326,A major world language that is not the main lexifier,,2,pie-100-0000FF.png,0000FF,
326-3,326,A neighbouring language that is neither the main lexifier nor a major world language,,3,pie-100-808080.png,808080,
326-4,326,Several different kinds of languages are equally important in terms of contact influence,,4,pie-100-FFFF00.png,FFFF00,
327-1,327,Widespread,,1,pie-100-FF0000.png,FF0000,
327-2,327,Limited,,2,pie-100-FFFF00.png,FFFF00,
327-3,327,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
327-4,327,Not applicable (because the language is spoken in a very small area),,4,pie-100-808080.png,808080,
328-1,328,Widespread,,1,pie-100-FF0000.png,FF0000,
328-2,328,Limited,,2,pie-100-FFFF00.png,FFFF00,
328-3,328,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
328-4,328,Not applicable (because the language is spoken in a very small area),,4,pie-100-808080.png,808080,
329-1,329,Widespread,,1,pie-100-FF0000.png,FF0000,
329-2,329,Limited,,2,pie-100-FFFF00.png,FFFF00,
329-3,329,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
329-4,329,Not applicable (because the language is spoken in a very small area),,4,pie-100-808080.png,808080,
330-1,330,Widespread,,1,pie-100-FF0000.png,FF0000,
330-2,330,Limited,,2,pie-100-FFFF00.png,FFFF00,
330-3,330,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
330-4,330,Not applicable (because the language is only spoken in urban or only in rural areas),,4,pie-100-808080.png,808080,
331-1,331,Widespread,,1,pie-100-FF0000.png,FF0000,
331-2,331,Limited,,2,pie-100-FFFF00.png,FFFF00,
331-3,331,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
331-4,331,Not applicable (because the language is only spoken in urban or only in rural areas),,4,pie-100-808080.png,808080,
332-1,332,Widespread,,1,pie-100-FF0000.png,FF0000,
332-2,332,Limited,,2,pie-100-FFFF00.png,FFFF00,
332-3,332,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
332-4,332,Not applicable (because the language is only spoken in urban or only in rural areas),,4,pie-100-808080.png,808080,
333-1,333,Widespread,,1,pie-100-FF0000.png,FF0000,
333-2,333,Limited,,2,pie-100-FFFF00.png,FFFF00,
333-3,333,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
333-4,333,Not applicable (because there is little social stratification),,4,pie-100-808080.png,808080,
334-1,334,Widespread,,1,pie-100-FF0000.png,FF0000,
334-2,334,Limited,,2,pie-100-FFFF00.png,FFFF00,
334-3,334,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
334-4,334,Not applicable (because there is little social stratification),,4,pie-100-808080.png,808080,
335-1,335,Widespread,,1,pie-100-FF0000.png,FF0000,
335-2,335,Limited,,2,pie-100-FFFF00.png,FFFF00,
335-3,335,Absent,,3,pie-100-FFFFFF.png,FFFFFF,
335-4,335,Not applicable (because there is little social stratification),,4,pie-100-808080.png,808080,
